day,tempMin,tempMax,summary,desc,cloudCover,humidity,windSpeed,visibility
2018-11-10,3.51,11.1,Foggy in the evening and overnight.,,0.71,0.88,7.05,5.8
2018-11-11,3.01,8.42,Foggy in the morning.,,0.77,0.94,5.61,5.47
2018-11-12,6.86,11.32,Partly cloudy throughout the day.,,0.64,0.88,7.75,6.22
2018-11-13,7.72,11.28,Partly cloudy throughout the day.,,0.71,0.87,12.56,6.05
2018-11-14,10.54,14.06,Overcast throughout the day.,,0.93,0.92,15.01,4.94
2018-11-15,9.38,13.33,Mostly cloudy throughout the day.,,0.84,0.85,12.62,6.08
2018-11-16,3.73,13.33,Overcast throughout the day.,,0.73,0.93,5.25,6.05
2018-11-17,6.38,11.18,Partly cloudy throughout the day.,,0.54,0.87,12.42,5.31
2018-11-18,4.45,10.47,Partly cloudy throughout the day.,,0.31,0.88,9.47,6.02
2018-11-19,3.31,8.3,Overcast throughout the day.,,0.82,0.84,10.72,6.11
2018-11-20,4.31,7.26,Possible drizzle overnight.,,0.68,0.84,14.25,6.2
2018-11-21,3.06,7.82,Light rain in the morning.,rain,0.63,0.8,13.1,5.72
2018-11-22,-2.01,6.91,Drizzle in the evening and overnight.,rain,0.64,0.91,2.77,4.7
2018-11-23,3.7,8.71,Drizzle in the morning.,rain,0.68,0.93,5.6,5.01
2018-11-24,-1.65,6.87,Foggy in the morning.,partly-cloudy-day,0.71,0.97,1.7,3.82
2018-11-25,2.5,6.77,Partly cloudy throughout the day.,partly-cloudy-day,0.6,0.9,7.46,5.95
2018-11-26,-2.08,6.73,Foggy overnight.,rain,0.66,0.91,4.56,6.02
2018-11-27,0.04,7.73,Light rain in the afternoon and evening.,rain,0.61,0.87,11.01,5.11
2018-11-28,5.67,14.56,Rain throughout the day.,rain,0.76,0.88,17.81,5.21
2018-11-29,5.41,10.24,Rain throughout the day.,rain,0.75,0.87,15.04,6.33
2018-11-30,3.24,8.54,Light rain throughout the day.,rain,0.69,0.85,20.12,6.01
2018-12-01,1.1,6.98,Possible drizzle in the morning and afternoon.,rain,0.75,0.94,4.37,5.05
2018-12-02,4.58,6.77,Light rain throughout the day.,rain,0.92,0.99,2.84,2.92
2018-12-03,-1.51,8.37,Foggy overnight.,rain,0.4,0.88,5.83,6.33
2018-12-04,-3.24,5.2,Possible drizzle in the afternoon.,rain,0.53,0.97,2.5,5.49
2018-12-05,-2.76,5.53,Light rain in the morning and afternoon.,rain,0.86,0.97,5.67,3.04
2018-12-06,4.33,11.51,"Light rain until afternoon, starting again overnight.",rain,0.75,0.92,11.16,3.95
2018-12-07,5.73,10.81,Light rain throughout the day.,rain,0.84,0.86,20.37,6.12
2018-12-08,3.65,9.5,Possible drizzle until evening.,rain,0.76,0.86,13.39,6.13
2018-12-09,-0.99,7.6,Foggy overnight.,partly-cloudy-day,0.33,0.89,4.64,6.5
2018-12-10,-2.87,4.36,Mostly cloudy throughout the day.,partly-cloudy-day,0.61,0.94,2.69,5.67
2018-12-11,3.61,8.23,Light rain in the evening and overnight.,rain,0.93,0.92,5.35,5.33
2018-12-12,4.59,8.37,Overcast throughout the day.,rain,0.88,0.81,9.33,4.74
2018-12-13,1.3,5.01,Clear throughout the day.,partly-cloudy-day,0.43,0.71,11.01,6.22
2018-12-14,-1.93,3.53,Clear throughout the day.,clear-day,0.28,0.79,6.83,6.21
2018-12-15,0.52,2.61,Rain starting in the afternoon.,rain,0.86,0.84,11.85,4.48
2018-12-16,0.88,7.18,"Possible drizzle until afternoon, starting again overnight.",rain,0.68,0.88,8.06,5.8
2018-12-17,2.22,11.32,Possible drizzle in the evening and overnight.,rain,0.67,0.92,6.4,5.08
2018-12-18,6.24,12.16,Light rain until evening.,rain,0.81,0.84,14.22,5.13
2018-12-19,2.25,8.55,Possible drizzle in the evening and overnight.,rain,0.39,0.87,6.05,4.67
2018-12-20,4.43,8.2,Light rain throughout the day.,rain,0.81,0.94,7.43,5.37
2018-12-21,4.99,8.29,"Possible drizzle until afternoon, starting again overnight.",rain,0.82,0.95,6.8,4.99
2018-12-22,5.64,8.47,Drizzle in the morning and afternoon.,rain,0.76,0.91,7.65,8.04
2018-12-23,-1.37,5.61,Foggy throughout the day.,partly-cloudy-day,0.67,0.98,1.33,3.19
2018-12-24,-3.36,0.18,Foggy throughout the day.,fog,0.86,0.99,0.14,1.63
2018-12-25,-2.24,9.43,Foggy until evening.,rain,0.92,1.0,1.84,1.23
2018-12-26,8.79,10.66,Mostly cloudy throughout the day.,partly-cloudy-day,0.87,0.93,8.31,5.15
2018-12-27,8.63,10.94,Overcast throughout the day.,cloudy,0.93,0.94,8.44,4.84
2018-12-28,3.94,10.49,Light rain in the morning and overnight.,rain,0.74,0.89,10.14,5.24
2018-12-29,6.12,12.65,Light rain in the morning and overnight.,rain,0.71,0.84,15.54,5.82
2018-12-30,6.77,12.31,Possible drizzle in the morning.,rain,0.93,0.92,11.08,5.73
2018-12-31,8.73,11.81,Windy in the afternoon.,partly-cloudy-day,0.87,0.87,16.96,5.98
2019-01-01,-2.31,11.67,Partly cloudy throughout the day.,partly-cloudy-day,0.47,0.8,6.07,6.22
2019-01-02,-6.39,0.81,Overcast throughout the day.,partly-cloudy-day,0.66,0.96,0.73,5.76
2019-01-03,0.08,4.16,Overcast throughout the day.,cloudy,0.95,0.9,1.9,6.28
2019-01-04,3.27,7.12,Foggy in the morning.,cloudy,0.95,0.87,5.0,5.41
2019-01-05,2.78,6.06,Foggy overnight.,cloudy,0.95,0.84,4.47,5.83
2019-01-06,4.84,9.79,Possible light rain starting in the afternoon.,rain,0.97,0.99,2.55,0.19
2019-01-07,7.93,12.2,Possible drizzle in the morning.,rain,0.8,0.82,19.87,5.17
2019-01-08,2.2,8.44,Clear throughout the day.,clear-day,0.27,0.74,8.26,6.22
2019-01-09,-3.44,5.36,Foggy in the morning and overnight.,partly-cloudy-day,0.42,0.92,1.9,5.81
2019-01-10,4.46,9.72,Mostly cloudy throughout the day.,partly-cloudy-day,0.74,0.92,5.21,5.2
2019-01-11,5.54,10.25,Possible light rain overnight.,cloudy,0.94,0.88,9.41,6.18
2019-01-12,7.92,11.49,Possible drizzle starting in the afternoon.,rain,0.85,0.84,17.48,5.79
2019-01-13,6.65,10.73,Possible drizzle in the morning and afternoon.,rain,0.69,0.83,18.55,6.07
2019-01-14,4.75,9.48,Possible drizzle in the evening and overnight.,rain,0.76,0.85,9.33,6.29
2019-01-15,7.87,10.66,Light rain in the morning and overnight.,rain,0.83,0.88,20.03,5.5
2019-01-16,1.21,9.62,Light rain in the morning.,rain,0.64,0.85,14.15,5.75
2019-01-17,-2.88,4.5,Clear throughout the day.,partly-cloudy-day,0.42,0.8,5.63,6.24
2019-01-18,-3.79,3.23,Foggy in the evening and overnight.,rain,0.78,0.82,6.87,5.49
2019-01-19,0.7,4.42,Overcast throughout the day.,rain,0.94,0.9,5.31,4.54
2019-01-20,-1.54,6.35,Foggy in the morning and afternoon.,rain,0.69,0.91,4.26,4.66
2019-01-21,-3.56,5.29,Light rain starting in the afternoon.,rain,0.66,0.89,7.55,5.96
2019-01-22,-4.47,2.73,Partly cloudy throughout the day.,rain,0.53,0.93,4.91,6.23
2019-01-23,-7.72,1.61,"Foggy until morning, starting again in the evening.",partly-cloudy-day,0.46,0.95,1.79,5.19
2019-01-24,-3.51,3.93,Drizzle in the evening and overnight.,rain,0.81,0.99,2.23,1.52
2019-01-25,3.12,10.32,Light rain throughout the day.,rain,0.96,0.93,12.14,5.79
2019-01-26,4.84,10.67,Light rain throughout the day.,rain,0.86,0.9,15.51,5.5
2019-01-27,0.63,6.48,Possible drizzle and windy in the morning.,rain,0.28,0.73,13.79,6.05
2019-01-28,-5.39,5.21,Possible light rain overnight.,partly-cloudy-day,0.41,0.86,5.47,6.47
2019-01-29,-2.15,3.48,Possible light rain in the morning and afternoon.,rain,0.69,0.92,5.04,5.35
2019-01-30,-3.46,4.62,Foggy overnight.,partly-cloudy-day,0.55,0.92,4.67,5.54
2019-01-31,-7.91,0.53,Foggy in the morning and overnight.,partly-cloudy-day,0.61,0.95,2.84,3.35
2019-02-01,-8.67,3.13,Foggy in the morning and overnight.,clear-day,0.28,0.89,2.0,5.03
2019-02-02,-4.71,4.31,Clear throughout the day.,clear-day,0.19,0.72,5.02,5.42
2019-02-03,-5.13,6.36,Light rain throughout the day.,rain,0.72,0.9,6.87,5.77
2019-02-04,-1.3,8.92,Light rain in the morning.,rain,0.65,0.83,11.68,5.99
2019-02-05,-2.33,6.92,Light rain starting in the afternoon.,rain,0.62,0.96,5.4,4.2
2019-02-06,2.24,8.61,"Drizzle until morning, starting again in the evening.",rain,0.6,0.87,8.93,6.2
2019-02-07,2.42,8.26,Light rain throughout the day.,rain,0.69,0.9,6.88,5.43
2019-02-08,4.59,10.98,Light rain and dangerously windy throughout the day.,rain,0.87,0.85,21.84,5.94
2019-02-09,2.26,9.35,Light rain in the morning and afternoon.,rain,0.72,0.78,19.18,5.83
2019-02-10,0.0,7.41,Partly cloudy throughout the day.,rain,0.56,0.87,6.8,6.46
2019-02-11,-2.46,7.72,Foggy in the morning.,clear-day,0.31,0.89,4.01,6.45
2019-02-12,5.49,11.71,Possible drizzle in the morning and afternoon.,rain,0.77,0.89,14.35,5.35
2019-02-13,6.22,11.53,Possible drizzle in the morning.,rain,0.86,0.85,14.31,5.58
2019-02-14,0.88,11.42,Foggy overnight.,partly-cloudy-day,0.76,0.83,9.58,6.24
2019-02-15,-2.57,12.5,Possible drizzle overnight.,rain,0.55,0.87,6.07,4.52
2019-02-16,8.88,11.71,Mostly cloudy throughout the day.,rain,0.83,0.79,14.07,6.0
2019-02-17,8.8,12.61,Possible light rain in the morning and afternoon.,rain,0.74,0.78,16.95,5.77
2019-02-18,6.09,9.62,Possible light rain until evening.,rain,0.79,0.81,18.38,6.53
2019-02-19,4.99,8.85,"Light rain until morning, starting again in the evening.",rain,0.76,0.88,9.19,6.14
2019-02-20,8.9,12.45,Drizzle until evening.,rain,0.94,0.92,15.07,5.78
2019-02-21,9.11,13.91,Overcast throughout the day.,cloudy,0.9,0.87,7.27,6.21
2019-02-22,8.78,15.74,Partly cloudy throughout the day.,partly-cloudy-day,0.53,0.67,6.22,6.55
2019-02-23,6.54,14.68,Foggy overnight.,partly-cloudy-day,0.49,0.76,9.12,6.74
2019-02-24,2.87,11.91,Foggy in the morning and overnight.,partly-cloudy-day,0.57,0.93,4.57,3.76
2019-02-25,1.38,15.01,Foggy in the morning and overnight.,partly-cloudy-day,0.6,0.89,2.2,4.36
2019-02-26,-1.21,15.12,Foggy in the morning and overnight.,clear-day,0.13,0.85,1.71,4.14
2019-02-27,-2.57,12.6,"Foggy until morning, starting again in the evening.",partly-cloudy-day,0.48,0.9,4.32,3.71
2019-02-28,3.01,7.41,Foggy in the morning and overnight.,cloudy,0.97,0.97,4.5,3.15
2019-03-01,2.77,9.76,Light rain overnight.,rain,0.92,0.91,3.44,4.66
2019-03-02,7.07,10.6,Rain until evening.,rain,0.77,0.88,10.85,5.1
2019-03-03,4.57,10.05,Light rain starting in the afternoon.,rain,0.79,0.76,17.88,6.62
2019-03-04,1.41,9.47,Partly cloudy throughout the day.,rain,0.48,0.79,11.55,6.34
2019-03-05,2.44,7.52,Possible light rain throughout the day.,rain,0.71,0.88,5.08,5.98
2019-03-06,2.93,9.81,Light rain throughout the day.,rain,0.92,0.95,10.49,3.76
2019-03-07,1.0,9.2,Light rain in the morning and afternoon.,rain,0.72,0.83,7.31,5.78
2019-03-08,-2.34,7.6,Light rain until evening.,rain,0.73,0.92,9.98,5.9
2019-03-09,2.68,6.37,Possible drizzle in the morning and afternoon.,rain,0.59,0.83,13.56,6.23
2019-03-10,-0.94,6.44,Possible light rain until evening.,rain,0.68,0.91,10.18,6.52
2019-03-11,0.85,8.53,Light rain in the evening and overnight.,rain,0.58,0.8,13.1,6.33
2019-03-12,3.21,9.56,Light rain throughout the day.,rain,0.76,0.84,23.67,5.01
2019-03-13,5.19,10.06,Light rain in the evening and overnight.,rain,0.74,0.79,20.2,6.12
2019-03-14,5.88,10.5,Light rain in the morning and overnight.,rain,0.72,0.79,17.71,5.64
2019-03-15,3.82,8.51,Light rain in the morning and overnight.,rain,0.62,0.77,18.61,5.75
2019-03-16,0.78,5.59,Light rain until evening.,rain,0.82,0.91,8.34,4.26
2019-03-17,0.62,10.07,Possible drizzle in the morning.,rain,0.53,0.78,10.53,6.78
2019-03-18,1.68,9.52,Possible drizzle in the morning and afternoon.,rain,0.74,0.89,4.91,5.87
2019-03-19,4.77,10.57,"Possible drizzle until afternoon, starting again overnight.",rain,0.89,0.93,10.16,5.29
2019-03-20,8.74,13.59,Drizzle in the morning.,rain,0.88,0.93,12.6,5.05
2019-03-21,9.92,13.61,Possible drizzle in the morning.,rain,0.91,0.9,13.81,6.3
2019-03-22,5.82,11.79,Possible light rain in the morning and afternoon.,rain,0.74,0.81,16.64,5.8
2019-03-23,3.93,10.2,Partly cloudy throughout the day.,partly-cloudy-day,0.48,0.73,12.61,6.22
2019-03-24,4.19,9.96,Possible drizzle in the morning and afternoon.,rain,0.65,0.77,17.03,7.36
2019-03-25,2.57,11.56,Partly cloudy throughout the day.,partly-cloudy-day,0.39,0.7,8.54,6.52
2019-03-26,6.51,10.55,Overcast throughout the day.,cloudy,0.9,0.82,11.07,6.54
2019-03-27,7.28,12.45,Mostly cloudy throughout the day.,partly-cloudy-day,0.76,0.82,11.31,6.79
2019-03-28,5.14,11.25,Mostly cloudy throughout the day.,partly-cloudy-day,0.74,0.77,12.4,5.9
2019-03-29,1.71,11.83,Overcast throughout the day.,partly-cloudy-day,0.74,0.84,11.9,6.15
2019-03-30,1.38,11.73,Possible drizzle in the morning.,rain,0.52,0.73,8.58,5.37
2019-03-31,-0.33,12.36,Partly cloudy throughout the day.,partly-cloudy-day,0.34,0.69,3.97,6.1
2019-04-01,3.87,7.44,Light rain starting in the afternoon.,rain,0.65,0.79,6.77,5.8
2019-04-02,0.68,8.46,Possible drizzle throughout the day.,rain,0.6,0.84,6.11,5.81
2019-04-03,3.53,7.23,Light rain throughout the day.,rain,0.73,0.77,10.58,5.97
2019-04-04,2.08,9.35,Light rain in the morning and afternoon.,rain,0.72,0.81,11.76,5.4
2019-04-05,5.53,14.49,Partly cloudy throughout the day.,rain,0.47,0.68,16.29,5.88
2019-04-06,1.89,9.41,Possible drizzle in the afternoon and evening.,rain,0.79,0.9,5.2,5.34
2019-04-07,6.49,8.58,Overcast throughout the day.,cloudy,0.97,0.92,12.77,5.7
2019-04-08,5.48,11.05,Mostly cloudy throughout the day.,partly-cloudy-day,0.76,0.79,13.86,6.54
2019-04-09,3.64,11.45,Partly cloudy throughout the day.,partly-cloudy-day,0.45,0.71,12.71,6.27
2019-04-10,-2.96,12.16,Foggy overnight.,clear-day,0.18,0.73,3.15,6.51
2019-04-11,-2.11,11.66,Foggy in the morning.,partly-cloudy-day,0.45,0.77,3.2,5.77
2019-04-12,-2.22,13.02,Partly cloudy throughout the day.,partly-cloudy-day,0.38,0.69,6.6,5.5
2019-04-13,0.3,11.59,Partly cloudy throughout the day.,partly-cloudy-day,0.42,0.6,12.59,6.16
2019-04-14,0.58,9.69,Mostly cloudy throughout the day.,partly-cloudy-day,0.72,0.6,11.96,6.22
2019-04-15,2.62,13.42,Clear throughout the day.,clear-day,0.26,0.62,15.72,6.21
2019-04-16,6.73,11.55,Light rain starting in the afternoon.,rain,0.55,0.81,12.34,4.62
2019-04-17,5.82,15.22,Partly cloudy throughout the day.,rain,0.59,0.77,11.92,6.48
2019-04-18,5.98,17.71,Foggy in the morning.,partly-cloudy-day,0.57,0.79,11.02,6.61
2019-04-19,4.83,22.45,Mostly cloudy throughout the day.,partly-cloudy-day,0.56,0.66,5.49,6.38
2019-04-20,5.94,21.45,Foggy overnight.,partly-cloudy-day,0.83,0.69,5.14,5.55
2019-04-21,6.14,21.2,Foggy in the morning.,partly-cloudy-day,0.64,0.65,6.78,4.66
2019-04-22,6.56,23.8,Clear throughout the day.,clear-day,0.08,0.5,9.04,6.22
2019-04-23,8.96,16.85,Partly cloudy throughout the day.,partly-cloudy-day,0.57,0.68,14.47,6.21
2019-04-24,7.65,14.52,Foggy overnight.,partly-cloudy-day,0.83,0.82,16.0,5.45
2019-04-25,8.03,16.26,Light rain throughout the day.,rain,0.61,0.78,9.05,5.35
2019-04-26,7.93,13.46,Light rain throughout the day.,rain,0.73,0.81,10.4,5.35
2019-04-27,6.68,12.25,Light rain until evening.,rain,0.71,0.84,8.28,4.85
2019-04-28,7.53,14.36,Possible drizzle in the evening.,rain,0.71,0.8,5.37,7.17
2019-04-29,7.13,16.04,Mostly cloudy throughout the day.,partly-cloudy-day,0.62,0.79,6.21,6.28
2019-04-30,6.04,13.88,Possible drizzle in the evening and overnight.,rain,0.66,0.87,3.72,5.61
2019-05-01,5.76,14.37,Drizzle in the morning and afternoon.,rain,0.75,0.87,4.27,5.84
2019-05-02,2.67,15.67,Possible light rain in the evening.,rain,0.55,0.79,7.37,6.14
2019-05-03,4.78,10.19,Foggy in the evening.,partly-cloudy-day,0.64,0.68,6.6,6.04
2019-05-04,0.38,11.91,Clear throughout the day.,clear-day,0.29,0.55,7.57,6.26
2019-05-05,2.83,11.76,Partly cloudy throughout the day.,partly-cloudy-day,0.56,0.64,7.56,6.22
2019-05-06,3.67,10.21,Possible light rain until evening.,rain,0.5,0.76,6.14,4.91
2019-05-07,4.28,9.67,Possible light rain starting in the afternoon.,rain,0.74,0.81,5.12,4.77
2019-05-08,4.9,8.97,Light rain throughout the day.,rain,0.81,0.86,12.88,4.96
2019-05-09,4.89,11.4,Partly cloudy throughout the day.,rain,0.61,0.66,9.4,5.93
2019-05-10,4.71,12.46,Possible light rain in the afternoon and evening.,rain,0.57,0.71,6.82,5.31
2019-05-11,-0.42,14.39,Clear throughout the day.,clear-day,0.24,0.68,6.86,6.14
2019-05-12,-0.09,15.66,Clear throughout the day.,clear-day,0.27,0.6,5.64,6.22
2019-05-13,3.6,19.9,Mostly cloudy throughout the day.,partly-cloudy-day,0.71,0.62,6.03,6.22
2019-05-14,3.11,21.5,Partly cloudy throughout the day.,partly-cloudy-day,0.46,0.63,4.58,6.22
2019-05-15,4.11,24.63,Mostly cloudy throughout the day.,partly-cloudy-day,0.75,0.65,4.25,5.93
2019-05-16,9.8,19.03,Partly cloudy throughout the day.,partly-cloudy-day,0.47,0.64,11.88,6.37
2019-05-17,8.62,19.36,Possible drizzle overnight.,clear-day,0.23,0.63,11.5,6.07
2019-05-18,9.02,12.53,Drizzle in the morning and afternoon.,rain,0.94,0.91,5.32,6.33
2019-05-19,9.92,15.26,Foggy in the morning.,rain,0.91,0.86,4.77,5.44
2019-05-20,7.28,16.83,Mostly cloudy throughout the day.,rain,0.74,0.78,6.87,5.32
2019-05-21,6.51,17.56,Partly cloudy throughout the day.,partly-cloudy-day,0.49,0.67,8.59,6.09
2019-05-22,3.24,15.6,Mostly cloudy throughout the day.,partly-cloudy-day,0.48,0.71,9.8,6.21
2019-05-23,5.16,13.86,Overcast throughout the day.,partly-cloudy-day,0.81,0.76,12.22,5.83
2019-05-24,8.42,16.84,Partly cloudy throughout the day.,partly-cloudy-day,0.48,0.64,12.08,6.17
2019-05-25,5.51,13.39,Light rain starting in the afternoon.,rain,0.58,0.88,7.97,5.42
2019-05-26,10.93,14.53,Light rain in the morning.,rain,0.88,0.87,14.72,4.5
2019-05-27,7.88,14.38,Possible drizzle in the afternoon and evening.,rain,0.72,0.79,8.43,5.08
2019-05-28,3.95,15.32,Partly cloudy throughout the day.,partly-cloudy-day,0.41,0.73,5.26,5.76
2019-05-29,0.89,12.06,Light rain starting in the afternoon.,rain,0.67,0.91,3.4,5.12
2019-05-30,10.65,15.69,Light rain throughout the day.,rain,0.9,0.97,9.57,3.56
2019-05-31,9.85,17.91,Light rain throughout the day.,rain,0.95,0.96,10.69,3.2
2019-06-01,9.85,18.65,Light rain overnight.,partly-cloudy-day,0.58,0.81,10.01,5.63
2019-06-02,12.77,19.1,Light rain in the morning and afternoon.,rain,0.77,0.84,12.02,4.89
2019-06-03,10.0,14.5,Possible light rain in the morning and afternoon.,rain,0.83,0.88,18.36,5.69
2019-06-04,8.7,16.19,Light rain starting in the afternoon.,rain,0.65,0.82,6.67,5.64
2019-06-05,8.82,15.41,Light rain throughout the day.,rain,0.84,0.89,5.59,5.14
2019-06-06,9.62,16.7,Mostly cloudy throughout the day.,rain,0.67,0.75,8.62,5.79
2019-06-07,4.87,17.63,Light rain starting in the afternoon.,rain,0.32,0.75,8.8,5.9
2019-06-08,9.81,17.11,Possible drizzle until evening.,rain,0.34,0.75,7.61,6.03
2019-06-09,8.22,16.46,Partly cloudy throughout the day.,rain,0.49,0.77,11.45,6.43
2019-06-10,4.34,19.26,Possible light rain in the evening.,rain,0.35,0.73,6.32,5.59
2019-06-11,7.99,15.26,Mostly cloudy throughout the day.,partly-cloudy-day,0.74,0.7,7.53,6.24
2019-06-12,6.18,15.83,Drizzle in the evening and overnight.,rain,0.57,0.74,9.6,6.7
2019-06-13,9.35,13.17,Light rain until evening.,rain,0.72,0.7,7.27,5.21
2019-06-14,7.42,16.26,Heavy rain in the evening and overnight.,rain,0.58,0.72,10.11,5.69
2019-06-15,10.16,18.45,Possible light rain throughout the day.,rain,0.74,0.75,9.24,6.94
2019-06-16,9.01,17.01,Possible light rain throughout the day.,rain,0.5,0.73,8.21,6.58
2019-06-17,10.82,16.87,Possible light rain in the afternoon and evening.,rain,0.79,0.83,14.96,6.18
2019-06-18,10.95,16.6,Mostly cloudy throughout the day.,partly-cloudy-day,0.62,0.81,12.29,6.14
2019-06-19,8.57,18.02,Possible light rain overnight.,rain,0.59,0.78,7.76,6.45
2019-06-20,9.0,14.61,Possible drizzle in the morning and afternoon.,rain,0.59,0.81,11.36,7.14
2019-06-21,7.14,16.92,Partly cloudy throughout the day.,partly-cloudy-day,0.52,0.7,9.7,6.23
2019-06-22,8.69,18.88,Clear throughout the day.,clear-day,0.28,0.64,5.21,6.23
2019-06-23,9.25,22.9,Possible light rain overnight.,clear-day,0.2,0.71,10.24,6.44
2019-06-24,12.64,15.99,Light rain until evening.,rain,0.86,0.92,9.62,4.54
2019-06-25,13.45,19.87,Mostly cloudy throughout the day.,partly-cloudy-day,0.75,0.81,7.86,5.34
2019-06-26,11.52,23.09,Partly cloudy throughout the day.,partly-cloudy-day,0.55,0.7,6.01,6.21
2019-06-27,8.35,26.51,Clear throughout the day.,clear-day,0.07,0.69,6.66,6.22
2019-06-28,11.71,23.99,Clear throughout the day.,clear-day,0.23,0.73,11.1,6.22
2019-06-29,15.01,21.31,Possible light rain in the evening.,rain,0.61,0.85,5.19,5.33
2019-06-30,12.28,17.93,Possible light rain overnight.,rain,0.73,0.82,15.6,5.72
2019-07-01,12.08,17.81,Possible light rain in the morning.,rain,0.65,0.77,15.39,5.99
2019-07-02,10.86,17.92,Partly cloudy throughout the day.,partly-cloudy-day,0.5,0.69,10.63,6.66
2019-07-03,5.78,18.91,Mostly cloudy throughout the day.,partly-cloudy-day,0.58,0.76,7.48,6.22
2019-07-04,11.01,16.71,Partly cloudy throughout the day.,partly-cloudy-day,0.6,0.75,12.36,6.25
2019-07-05,12.85,17.5,Possible light rain in the afternoon and evening.,rain,0.92,0.89,12.49,7.27
2019-07-06,9.06,19.93,Partly cloudy throughout the day.,partly-cloudy-day,0.57,0.66,7.66,6.3
2019-07-07,7.83,18.48,Partly cloudy throughout the day.,partly-cloudy-day,0.39,0.64,5.32,6.36
2019-07-08,5.27,18.0,Possible light rain in the evening and overnight.,rain,0.44,0.77,4.37,6.12
2019-07-09,11.9,16.48,Light rain throughout the day.,rain,0.91,0.95,7.22,6.97
2019-07-10,14.82,19.65,Light rain throughout the day.,rain,0.9,0.92,6.61,6.38
2019-07-11,14.97,20.69,Possible light rain in the morning.,rain,0.86,0.86,7.79,6.51
2019-07-12,10.98,22.14,Partly cloudy throughout the day.,partly-cloudy-day,0.61,0.8,8.44,6.02
2019-07-13,13.75,21.16,Partly cloudy throughout the day.,partly-cloudy-day,0.55,0.74,9.22,6.02
2019-07-14,9.56,22.49,Partly cloudy throughout the day.,partly-cloudy-day,0.54,0.71,3.96,6.22
2019-07-15,11.91,23.9,Partly cloudy throughout the day.,partly-cloudy-day,0.47,0.73,4.81,5.47
2019-07-16,10.87,21.8,Partly cloudy throughout the day.,partly-cloudy-day,0.35,0.82,6.0,5.96
2019-07-17,13.23,18.13,Light rain throughout the day.,rain,0.7,0.88,8.74,7.66
2019-07-18,10.58,18.53,Possible light rain until evening.,rain,0.66,0.84,12.52,6.44
2019-07-19,12.86,19.97,Light rain starting in the afternoon.,rain,0.67,0.87,6.98,5.97
2019-07-20,13.59,19.81,Light rain in the morning.,rain,0.67,0.82,9.1,5.6
2019-07-21,12.92,18.93,Light rain starting in the afternoon.,rain,0.69,0.83,10.46,6.41
2019-07-22,15.97,25.09,Light rain in the morning.,rain,0.65,0.83,19.4,5.69
2019-07-23,18.03,25.03,Possible light rain overnight.,partly-cloudy-day,0.56,0.75,9.68,6.51
2019-07-24,16.56,22.94,Light rain in the morning.,rain,0.58,0.78,8.57,6.18
2019-07-25,14.26,30.22,Clear throughout the day.,clear-day,0.31,0.71,9.12,6.06
2019-07-26,17.51,23.6,Mostly cloudy throughout the day.,partly-cloudy-day,0.52,0.72,8.19,5.84
2019-07-27,14.47,17.83,Light rain throughout the day.,rain,0.56,0.93,3.8,6.64
2019-07-28,15.9,21.55,Possible drizzle in the morning and afternoon.,rain,0.89,0.92,8.78,6.43
2019-07-29,13.97,20.38,Light rain in the morning and afternoon.,rain,0.86,0.89,6.68,6.63
2019-07-30,11.76,21.91,Possible light rain in the evening.,rain,0.55,0.85,5.08,5.69
2019-07-31,14.97,23.22,Possible light rain in the afternoon and evening.,rain,0.57,0.84,5.93,5.83
2019-08-01,12.91,22.91,Possible light rain in the afternoon and evening.,rain,0.55,0.83,5.58,4.62
2019-08-02,14.61,22.61,Mostly cloudy throughout the day.,partly-cloudy-day,0.67,0.75,5.92,6.22
2019-08-03,11.1,23.92,Partly cloudy throughout the day.,partly-cloudy-day,0.42,0.83,6.55,6.34
2019-08-04,14.83,22.09,Possible light rain throughout the day.,rain,0.72,0.86,7.88,5.54
2019-08-05,14.88,20.11,Light rain in the morning and overnight.,rain,0.59,0.82,10.17,5.82
2019-08-06,12.22,18.53,Light rain throughout the day.,rain,0.56,0.86,5.42,5.54
2019-08-07,11.94,20.45,Possible light rain in the afternoon and evening.,rain,0.5,0.85,9.9,5.32
2019-08-08,10.3,21.09,Mostly cloudy throughout the day.,partly-cloudy-day,0.55,0.79,7.31,6.59
2019-08-09,13.78,20.32,Rain throughout the day.,rain,0.74,0.91,13.41,5.42
2019-08-10,13.67,23.23,Possible light rain throughout the day.,rain,0.57,0.86,7.1,5.69
2019-08-11,11.05,16.07,Light rain throughout the day.,rain,0.87,0.94,5.18,3.36
2019-08-12,7.02,15.83,Possible drizzle in the evening.,rain,0.52,0.82,5.87,6.53
2019-08-13,6.89,17.68,Foggy in the morning.,partly-cloudy-day,0.4,0.78,9.07,5.87
2019-08-14,9.36,15.98,Light rain throughout the day.,rain,0.73,0.93,5.3,5.03
2019-08-15,13.06,17.71,Possible drizzle in the morning and overnight.,rain,0.8,0.76,10.31,5.7
2019-08-16,13.74,20.28,"Light rain until afternoon, starting again overnight.",rain,0.75,0.89,10.35,6.83
2019-08-17,12.05,17.61,Possible light rain throughout the day.,rain,0.48,0.79,15.98,7.17
2019-08-18,12.54,17.53,Possible light rain in the morning and afternoon.,rain,0.72,0.85,16.14,6.47
2019-08-19,11.71,17.49,Possible drizzle in the morning and overnight.,rain,0.62,0.81,13.99,6.95
